Date,ANZ,ASX200,BOQ,CBA,NAB,QBE,SUN,WBC
2017-09-13,24.769641876220703,5744.2998046875,9.603139877319336,55.486427307128906,20.092979431152344,8.352461814880371,15.234418869018555,21.30927085876465
2017-09-14,24.893325805664062,5738.7001953125,9.67851734161377,55.63140106201172,20.243467330932617,8.352461814880371,15.258620262145996,21.376455307006836
2017-09-15,24.637712478637695,5695.0,9.686055183410645,55.29071807861328,20.191125869750977,8.328596115112305,15.42802619934082,21.121170043945312
2017-09-18,24.885080337524414,5720.60009765625,9.79912281036377,55.5879020690918,20.413578033447266,8.280867576599121,15.452225685119629,21.27568244934082
2017-09-19,24.918060302734375,5713.60009765625,9.701131820678711,55.29071807861328,20.407033920288086,8.33655071258545,15.47642707824707,21.215221405029297
2017-09-20,24.761398315429688,5709.10009765625,9.686055183410645,55.2979850769043,20.37432098388672,8.33655071258545,15.379624366760254,21.09429931640625
2017-09-21,24.53876495361328,5655.39990234375,9.580528259277344,55.13851547241211,20.28272247314453,8.22518539428711,15.234418869018555,21.013687133789062
2017-09-22,24.68718719482422,5682.10009765625,9.633292198181152,55.537174224853516,20.465923309326172,8.280867576599121,15.657933235168457,21.25553321838379
2017-09-25,24.73666000366211,5683.7001953125,9.723745346069336,54.95005416870117,20.465923309326172,8.27291488647461,15.730536460876465,21.403322219848633
2017-09-26,24.621219635009766,5671.0,9.708670616149902,54.43541717529297,20.498634338378906,8.121773719787598,15.694234848022461,21.423479080200195
2017-09-27,24.579994201660156,5664.2998046875,9.768970489501953,54.25420379638672,20.479005813598633,7.891087532043457,15.670034408569336,21.46378517150879
2017-09-28,24.530519485473633,5670.39990234375,9.768970489501953,54.449913024902344,20.59023666381836,7.891087532043457,15.83944034576416,21.58470916748047
2017-09-29,24.406835556030273,5681.60009765625,9.784046173095703,54.54413986206055,20.609859466552734,7.962681770324707,15.791037559509277,21.443628311157227
2017-10-02,24.654205322265625,5729.2998046875,9.934803009033203,55.33422088623047,20.760347366333008,8.097909927368164,15.851539611816406,21.672039031982422
2017-10-03,24.629465103149414,5701.39990234375,9.927266120910645,54.478912353515625,20.616405487060547,7.811540126800537,15.778938293457031,21.5914249420166
2017-10-04,24.109996795654297,5652.10009765625,9.791584014892578,54.652870178222656,20.367778778076172,8.026318550109863,15.960444450378418,21.403322219848633
2017-10-05,23.98631477355957,5651.7998046875,9.716208457946777,54.59487533569336,20.276180267333984,8.16154670715332,15.984644889831543,21.30927085876465
2017-10-06,24.307891845703125,5710.7001953125,9.716208457946777,55.30522537231445,20.505178451538086,8.217230796813965,16.020946502685547,21.5914249420166
